user_id,timestamp,ip_address,location,success,auth_method,device_type,is_attack,attack_type
user_019,2026-03-16 09:35:52.798211,192.168.252.113,Milan,True,mfa,mac,False,
user_094,2026-03-16 09:36:45.798211,192.168.203.201,Rome,True,mfa,mac,False,
user_083,2026-03-16 09:46:02.798211,192.168.228.54,Barcelona,True,mfa,mobile,False,
user_038,2026-03-16 09:48:33.798211,192.168.85.130,Tunis,True,biometric,windows,False,
user_029,2026-03-16 10:06:10.798211,192.168.242.73,Rome,False,password,mobile,False,
user_052,2026-03-16 10:08:31.798211,192.168.173.253,Tunis,True,password,mac,False,
user_003,2026-03-16 10:22:10.798211,192.168.211.147,Tunis,True,password,mobile,False,
user_035,2026-03-16 10:30:48.798211,192.168.94.209,Madrid,True,biometric,windows,False,
user_067,2026-03-16 10:35:20.798211,192.168.189.63,Rome,True,password,mac,False,
user_058,2026-03-16 10:37:21.798211,192.168.150.76,Madrid,True,biometric,windows,False,
user_017,2026-03-16 10:44:56.798211,192.168.157.153,Milan,True,mfa,mobile,False,
user_022,2026-03-16 10:49:37.798211,192.168.101.66,Paris,True,password,linux,False,
user_068,2026-03-16 11:00:13.798211,192.168.225.164,London,True,mfa,mac,False,
user_092,2026-03-16 11:00:36.798211,192.168.8.119,Rome,True,biometric,linux,False,
user_018,2026-03-16 11:06:06.798211,192.168.120.69,Paris,True,mfa,mobile,False,
user_033,2026-03-16 11:06:46.798211,192.168.201.112,London,True,mfa,windows,False,
user_086,2026-03-16 11:08:34.798211,192.168.63.135,Barcelona,True,mfa,mobile,False,
user_047,2026-03-16 11:13:32.798211,192.168.58.103,Berlin,True,mfa,linux,False,
user_010,2026-03-16 11:18:57.798211,192.168.218.203,Berlin,True,biometric,mac,False,
user_089,2026-03-16 11:20:51.798211,192.168.155.14,Paris,True,mfa,linux,False,
user_066,2026-03-16 11:23:11.798211,192.168.24.198,Berlin,True,password,mobile,False,
user_042,2026-03-16 11:25:07.798211,192.168.248.191,Paris,True,biometric,windows,False,
user_084,2026-03-16 11:29:39.798211,192.168.67.99,Madrid,True,password,windows,False,
user_076,2026-03-16 11:29:52.798211,192.168.4.220,Paris,True,mfa,mobile,False,
user_018,2026-03-16 11:45:34.798211,192.168.219.70,Paris,True,mfa,mobile,False,
user_030,2026-03-16 11:48:41.798211,192.168.140.214,Rome,True,mfa,mobile,False,
user_015,2026-03-16 11:49:17.798211,192.168.166.221,Tunis,True,biometric,mobile,False,
user_033,2026-03-16 11:55:12.798211,192.168.70.70,London,True,password,windows,False,
user_016,2026-03-16 12:11:38.798211,192.168.155.180,Milan,False,mfa,mobile,False,
user_052,2026-03-16 12:15:33.798211,192.168.155.229,Tunis,True,mfa,mac,False,
user_041,2026-03-16 12:22:08.798211,192.168.113.235,Tunis,True,mfa,mobile,False,
user_079,2026-03-16 12:23:17.798211,192.168.203.70,Rome,True,mfa,linux,False,
user_081,2026-03-16 12:26:00.798211,192.168.63.166,London,True,biometric,mac,False,
user_007,2026-03-16 12:30:02.798211,192.168.244.7,Barcelona,True,biometric,mac,False,
user_038,2026-03-16 12:30:36.798211,192.168.226.97,Tunis,True,password,windows,False,
user_037,2026-03-16 12:31:46.798211,192.168.138.248,Madrid,True,password,mobile,False,
user_049,2026-03-16 12:33:26.798211,192.168.9.127,London,True,password,linux,False,
user_014,2026-03-16 12:33:38.798211,192.168.108.176,London,True,mfa,linux,False,
user_075,2026-03-16 12:36:04.798211,192.168.191.94,Barcelona,True,mfa,mac,False,
user_015,2026-03-16 12:41:51.798211,192.168.29.115,Tunis,True,mfa,linux,False,
user_040,2026-03-16 12:51:28.798211,192.168.211.228,Berlin,True,mfa,mac,False,
user_060,2026-03-16 12:52:16.798211,192.168.30.210,Barcelona,True,password,mac,False,
user_090,2026-03-16 13:00:20.798211,192.168.132.2,London,True,password,linux,False,
user_035,2026-03-16 13:03:39.798211,192.168.165.209,Madrid,True,password,windows,False,
user_057,2026-03-16 13:04:46.798211,192.168.147.189,London,True,biometric,linux,False,
user_086,2026-03-16 13:11:00.798211,192.168.47.152,Barcelona,True,mfa,mobile,False,
user_078,2026-03-16 13:11:49.798211,192.168.124.108,Madrid,True,password,windows,False,
user_021,2026-03-16 13:12:05.798211,192.168.35.134,Barcelona,False,password,linux,False,
user_073,2026-03-16 13:15:04.798211,192.168.96.188,Milan,True,mfa,windows,False,
user_035,2026-03-16 13:23:21.798211,192.168.82.231,Madrid,True,password,linux,False,
user_006,2026-03-16 13:26:52.798211,192.168.154.96,London,True,mfa,mobile,False,
user_067,2026-03-16 13:40:35.798211,192.168.228.76,Rome,True,mfa,mac,False,
user_009,2026-03-16 13:54:10.798211,192.168.110.236,London,True,biometric,mac,False,
user_064,2026-03-16 13:54:35.798211,192.168.195.93,Berlin,False,password,linux,False,
user_006,2026-03-16 14:01:55.798211,192.168.30.96,London,True,password,mobile,False,
user_010,2026-03-16 14:10:06.798211,192.168.96.80,Berlin,True,password,mac,False,
user_025,2026-03-16 14:31:09.798211,192.168.57.64,Tunis,True,password,mac,False,
user_100,2026-03-16 14:35:52.798211,192.168.201.33,London,True,password,mobile,False,
user_007,2026-03-16 14:36:30.798211,192.168.31.151,Barcelona,True,mfa,mac,False,
user_029,2026-03-16 14:37:26.798211,192.168.110.160,Rome,True,biometric,linux,False,
user_004,2026-03-16 14:40:19.798211,192.168.175.187,Milan,True,biometric,windows,False,
user_002,2026-03-16 14:43:56.798211,192.168.216.124,Madrid,True,password,windows,False,
user_033,2026-03-16 14:47:19.798211,192.168.5.206,London,True,password,windows,False,
user_026,2026-03-16 14:59:00.798211,192.168.25.149,Berlin,True,mfa,mac,False,
user_099,2026-03-16 14:59:10.798211,192.168.119.54,Milan,True,password,windows,False,
user_078,2026-03-16 14:59:55.798211,192.168.180.38,Madrid,True,biometric,mobile,False,
user_087,2026-03-16 15:00:45.798211,192.168.206.115,Tunis,True,password,mobile,False,
user_033,2026-03-16 15:01:29.798211,192.168.14.1,London,True,password,windows,False,
user_012,2026-03-16 15:11:29.798211,192.168.196.65,Berlin,True,password,windows,False,
user_077,2026-03-16 15:14:01.798211,192.168.208.79,Madrid,True,mfa,mac,False,
user_091,2026-03-16 15:16:50.798211,192.168.86.106,London,True,biometric,linux,False,
user_021,2026-03-16 15:22:40.798211,192.168.155.8,Barcelona,True,password,mobile,False,
user_027,2026-03-16 15:28:07.798211,192.168.12.169,Madrid,True,biometric,mac,False,
user_063,2026-03-16 15:29:52.798211,192.168.237.42,Rome,True,biometric,mobile,False,
user_095,2026-03-16 15:30:16.798211,192.168.17.222,Milan,True,mfa,mobile,False,
user_035,2026-03-16 15:30:57.798211,192.168.209.100,Madrid,True,mfa,windows,False,
user_058,2026-03-16 15:32:13.798211,192.168.181.203,Madrid,True,biometric,linux,False,
user_080,2026-03-16 15:33:21.798211,192.168.215.159,Berlin,True,mfa,mac,False,
user_062,2026-03-16 15:41:26.798211,192.168.114.153,Milan,True,password,mobile,False,
user_079,2026-03-16 15:43:12.798211,192.168.10.120,Rome,True,password,mobile,False,
user_057,2026-03-16 15:43:40.798211,192.168.8.201,London,True,password,linux,False,
user_053,2026-03-16 15:49:56.798211,192.168.119.163,Tunis,True,mfa,mac,False,
user_084,2026-03-16 15:55:40.798211,192.168.21.110,Madrid,True,biometric,windows,False,
user_040,2026-03-16 16:01:15.798211,192.168.107.215,Berlin,False,password,mac,False,
user_027,2026-03-16 16:02:09.798211,192.168.105.138,Madrid,True,password,mac,False,
user_059,2026-03-16 16:05:06.798211,192.168.231.132,Madrid,True,biometric,mac,False,
user_060,2026-03-16 16:05:36.798211,192.168.170.187,Barcelona,True,password,mac,False,
user_067,2026-03-16 16:06:33.798211,192.168.201.188,Rome,True,password,mac,False,
user_090,2026-03-16 16:09:20.798211,192.168.221.150,London,False,biometric,linux,False,
user_008,2026-03-16 16:13:09.798211,192.168.64.174,Milan,True,biometric,linux,False,
user_011,2026-03-16 16:14:32.798211,192.168.133.221,Madrid,True,mfa,windows,False,
user_065,2026-03-16 16:16:30.798211,192.168.162.53,Berlin,True,password,windows,False,
user_044,2026-03-16 16:17:16.798211,192.168.247.200,Paris,True,password,linux,False,
user_027,2026-03-16 16:24:16.798211,192.168.119.121,Madrid,True,biometric,mac,False,
user_030,2026-03-16 16:28:20.798211,192.168.219.211,Rome,True,biometric,mobile,False,
user_037,2026-03-16 16:28:47.798211,192.168.169.177,Madrid,True,biometric,mobile,False,
user_036,2026-03-16 16:29:24.798211,192.168.130.144,Madrid,True,password,windows,False,
user_009,2026-03-16 16:29:29.798211,192.168.171.89,London,True,mfa,mobile,False,
user_027,2026-03-16 16:31:19.798211,192.168.71.70,Madrid,True,mfa,mac,False,
user_074,2026-03-16 16:33:21.798211,192.168.146.83,Rome,True,mfa,linux,False,
user_031,2026-03-16 16:33:23.798211,192.168.38.47,Berlin,False,biometric,linux,False,
user_022,2026-03-16 16:43:20.798211,192.168.224.210,Paris,True,biometric,mac,False,
user_094,2026-03-16 16:44:07.798211,192.168.128.134,Rome,True,biometric,mac,False,
user_019,2026-03-16 16:49:12.798211,192.168.195.194,Milan,True,password,mac,False,
user_023,2026-03-16 16:56:47.798211,192.168.214.79,Madrid,True,biometric,mobile,False,
user_022,2026-03-16 16:58:37.798211,192.168.112.204,Paris,True,mfa,windows,False,
user_040,2026-03-16 17:02:12.798211,192.168.58.135,Berlin,True,biometric,mac,False,
user_043,2026-03-16 17:02:40.798211,192.168.244.40,Milan,True,mfa,mac,False,
user_019,2026-03-16 17:06:27.798211,192.168.209.29,Milan,True,biometric,mac,False,
user_024,2026-03-16 17:08:27.798211,192.168.144.118,Rome,True,biometric,windows,False,
user_087,2026-03-16 17:08:51.798211,192.168.171.241,Tunis,True,biometric,mac,False,
user_095,2026-03-16 22:13:50.798211,45.215.14,Unknown,False,password,windows,True,bruteforce
user_072,2026-03-16 22:13:50.798211,10.0.100.95,Unknown,True,password,new_iphone,True,new_device
user_059,2026-03-16 22:13:50.798211,10.0.107.57,Unknown,True,password,unknown_android,True,new_device
user_082,2026-03-16 22:13:50.798211,45.99.234,Unknown,False,password,linux,True,bruteforce
user_012,2026-03-16 22:13:50.798211,45.102.23,Unknown,False,password,windows,True,bruteforce
user_084,2026-03-16 22:13:50.798211,10.0.167.215,Unknown,True,password,raspberry_pi,True,new_device
user_079,2026-03-16 22:13:50.798211,45.254.128,Unknown,False,password,linux,True,bruteforce
user_091,2026-03-16 22:13:50.798211,10.0.1.71,Unknown,True,password,new_iphone,True,new_device
user_012,2026-03-16 22:13:51.798211,45.102.23,Unknown,False,password,windows,True,bruteforce
user_082,2026-03-16 22:13:51.798211,45.99.234,Unknown,False,password,windows,True,bruteforce
user_012,2026-03-16 22:13:52.798211,45.102.23,Unknown,False,password,windows,True,bruteforce
user_079,2026-03-16 22:13:53.798211,45.254.128,Unknown,False,password,linux,True,bruteforce
user_012,2026-03-16 22:13:53.798211,45.102.23,Unknown,False,password,linux,True,bruteforce
user_095,2026-03-16 22:13:54.798211,45.215.14,Unknown,False,password,linux,True,bruteforce
user_095,2026-03-16 22:13:54.798211,45.215.14,Unknown,False,password,linux,True,bruteforce
user_082,2026-03-16 22:13:56.798211,45.99.234,Unknown,False,password,windows,True,bruteforce
user_095,2026-03-16 22:13:59.798211,45.215.14,Unknown,True,password,linux,True,bruteforce
user_082,2026-03-16 22:14:02.798211,45.99.234,Unknown,False,password,linux,True,bruteforce
user_082,2026-03-16 22:14:04.798211,45.99.234,Unknown,False,password,windows,True,bruteforce
user_082,2026-03-16 22:14:05.798211,45.99.234,Unknown,False,password,windows,True,bruteforce
user_082,2026-03-16 22:14:06.798211,45.99.234,Unknown,False,password,windows,True,bruteforce
user_082,2026-03-16 22:14:08.798211,45.99.234,Unknown,False,password,linux,True,bruteforce
user_099,2026-03-16 22:42:01.798211,192.168.179.80,Unknown,True,password,mobile,True,unusual_hour
user_039,2026-03-17 03:41:00.798211,192.168.40.206,Unknown,False,password,windows,True,unusual_hour
user_065,2026-03-17 05:23:53.798211,192.168.124.37,Unknown,True,password,windows,True,unusual_hour
user_045,2026-03-17 07:14:03.798211,192.168.53.167,London,True,mfa,windows,False,
user_076,2026-03-17 07:14:18.798211,192.168.180.6,Paris,True,biometric,mac,False,
user_013,2026-03-17 07:26:02.798211,192.168.197.83,London,True,password,windows,False,
user_054,2026-03-17 07:28:21.798211,192.168.66.123,Tunis,True,mfa,linux,False,
user_013,2026-03-17 07:35:30.798211,192.168.62.203,London,True,password,windows,False,
user_010,2026-03-17 07:54:43.798211,192.168.22.144,Berlin,True,biometric,linux,False,
user_057,2026-03-17 07:55:19.798211,192.168.48.230,London,True,password,linux,False,
user_029,2026-03-17 07:57:54.798211,192.168.182.183,Rome,True,biometric,linux,False,
user_069,2026-03-17 08:14:48.798211,192.168.176.150,Barcelona,True,mfa,windows,False,
user_063,2026-03-17 08:17:24.798211,192.168.192.194,Rome,True,mfa,mobile,False,
user_052,2026-03-17 08:29:37.798211,192.168.181.19,Tunis,True,biometric,mac,False,
user_016,2026-03-17 08:32:27.798211,192.168.58.202,Milan,True,password,windows,False,
user_008,2026-03-17 08:45:20.798211,192.168.100.136,Milan,True,password,linux,False,
user_073,2026-03-17 08:46:23.798211,192.168.189.24,Milan,True,password,linux,False,
user_100,2026-03-17 08:46:49.798211,192.168.149.65,London,True,biometric,linux,False,
user_013,2026-03-17 08:53:37.798211,192.168.106.59,London,False,password,windows,False,
user_014,2026-03-17 08:58:31.798211,192.168.243.223,London,True,password,linux,False,
user_043,2026-03-17 09:02:25.798211,192.168.34.74,Milan,True,password,windows,False,
user_099,2026-03-17 09:08:02.798211,192.168.128.156,Milan,True,password,windows,False,
user_094,2026-03-17 09:10:48.798211,192.168.115.13,Rome,True,biometric,mobile,False,
user_012,2026-03-17 09:13:13.798211,192.168.253.239,Berlin,True,mfa,windows,False,
user_008,2026-03-17 09:13:36.798211,192.168.127.59,Milan,True,biometric,linux,False,
user_048,2026-03-17 09:21:01.798211,192.168.219.49,Rome,True,biometric,windows,False,
user_059,2026-03-17 09:23:31.798211,192.168.138.190,Madrid,True,mfa,mac,False,
user_058,2026-03-17 09:29:54.798211,192.168.90.152,Madrid,True,password,windows,False,
user_046,2026-03-17 09:42:00.798211,192.168.97.11,London,True,mfa,linux,False,
user_076,2026-03-17 09:47:50.798211,192.168.34.73,Paris,True,password,mobile,False,
user_047,2026-03-17 09:53:04.798211,192.168.91.83,Berlin,True,biometric,linux,False,
user_018,2026-03-17 09:55:58.798211,192.168.236.61,Paris,True,mfa,linux,False,
user_075,2026-03-17 10:12:56.798211,192.168.13.24,Barcelona,True,biometric,mac,False,
user_053,2026-03-17 10:16:58.798211,192.168.107.107,Tunis,True,mfa,linux,False,
user_092,2026-03-17 10:25:49.798211,192.168.34.195,Rome,True,biometric,mobile,False,
user_075,2026-03-17 10:29:33.798211,192.168.45.221,Barcelona,True,biometric,mac,False,
user_004,2026-03-17 10:39:40.798211,192.168.149.59,Milan,True,password,windows,False,
user_086,2026-03-17 10:41:31.798211,192.168.86.172,Barcelona,True,password,mobile,False,
user_012,2026-03-17 10:57:57.798211,192.168.149.182,Berlin,True,biometric,mac,False,
user_019,2026-03-17 11:02:37.798211,192.168.138.125,Milan,True,mfa,mac,False,
user_063,2026-03-17 11:03:28.798211,192.168.93.120,Rome,True,mfa,mobile,False,
user_002,2026-03-17 11:06:00.798211,192.168.165.57,Madrid,True,mfa,mobile,False,
user_099,2026-03-17 11:07:13.798211,192.168.239.120,Milan,True,password,windows,False,
user_063,2026-03-17 11:12:08.798211,192.168.21.136,Rome,True,password,mobile,False,
user_089,2026-03-17 11:17:23.798211,192.168.79.43,Paris,True,mfa,linux,False,
user_043,2026-03-17 11:18:13.798211,192.168.196.160,Milan,True,password,mac,False,
user_066,2026-03-17 11:26:03.798211,192.168.125.25,Berlin,True,mfa,mobile,False,
user_045,2026-03-17 11:27:10.798211,192.168.149.119,London,True,mfa,linux,False,
user_052,2026-03-17 11:29:15.798211,192.168.197.79,Tunis,True,biometric,mac,False,
user_044,2026-03-17 11:32:16.798211,192.168.157.96,Paris,True,biometric,linux,False,
user_045,2026-03-17 11:34:01.798211,192.168.67.115,London,True,biometric,windows,False,
user_065,2026-03-17 11:37:46.798211,192.168.231.193,Berlin,True,biometric,windows,False,
user_011,2026-03-17 11:42:05.798211,192.168.44.216,Madrid,True,password,windows,False,
user_012,2026-03-17 11:50:45.798211,192.168.239.83,Berlin,True,biometric,mac,False,
user_088,2026-03-17 11:58:12.798211,192.168.110.231,Milan,True,biometric,mac,False,
user_032,2026-03-17 12:00:11.798211,192.168.216.242,Berlin,True,password,mobile,False,
user_055,2026-03-17 12:01:44.798211,192.168.217.145,Paris,True,biometric,windows,False,
user_100,2026-03-17 12:15:01.798211,192.168.71.143,London,True,mfa,linux,False,
user_020,2026-03-17 12:17:33.798211,192.168.137.90,Tunis,True,biometric,linux,False,
user_017,2026-03-17 12:17:33.798211,192.168.23.182,Milan,True,password,linux,False,
user_032,2026-03-17 12:22:56.798211,192.168.52.212,Berlin,True,password,mobile,False,
user_093,2026-03-17 12:25:35.798211,192.168.183.122,Paris,True,biometric,windows,False,
user_041,2026-03-17 12:26:44.798211,192.168.249.55,Tunis,True,biometric,mobile,False,
user_032,2026-03-17 12:30:01.798211,192.168.103.198,Berlin,True,password,linux,False,
user_037,2026-03-17 12:35:55.798211,192.168.22.250,Madrid,True,password,mobile,False,
user_024,2026-03-17 12:37:42.798211,192.168.112.68,Rome,False,password,windows,False,
user_012,2026-03-17 12:38:04.798211,192.168.247.205,Berlin,True,biometric,windows,False,
user_058,2026-03-17 12:40:27.798211,192.168.198.24,Madrid,True,mfa,mobile,False,
user_037,2026-03-17 12:42:53.798211,192.168.35.17,Madrid,True,biometric,mobile,False,
user_020,2026-03-17 12:43:14.798211,192.168.143.158,Tunis,True,password,linux,False,
user_027,2026-03-17 12:47:00.798211,192.168.106.73,Madrid,True,mfa,mac,False,
user_076,2026-03-17 12:49:56.798211,192.168.72.122,Paris,True,mfa,mac,False,
user_017,2026-03-17 13:02:10.798211,192.168.214.219,Milan,True,biometric,linux,False,
user_085,2026-03-17 13:06:42.798211,192.168.192.88,Tunis,True,biometric,mac,False,
user_060,2026-03-17 13:15:41.798211,192.168.206.62,Barcelona,True,biometric,windows,False,
user_072,2026-03-17 13:23:41.798211,192.168.42.217,Paris,True,password,mobile,False,
user_082,2026-03-17 13:29:11.798211,192.168.83.183,Barcelona,True,biometric,mac,False,
user_033,2026-03-17 13:33:30.798211,192.168.122.158,London,True,password,windows,False,
user_044,2026-03-17 13:45:24.798211,192.168.146.150,Paris,True,mfa,linux,False,
user_046,2026-03-17 13:46:42.798211,192.168.21.34,London,True,biometric,mac,False,
user_067,2026-03-17 13:48:56.798211,192.168.57.13,Rome,True,password,mac,False,
user_037,2026-03-17 13:50:18.798211,192.168.123.80,Madrid,True,mfa,mobile,False,
user_083,2026-03-17 13:50:26.798211,192.168.151.55,Barcelona,True,password,mobile,False,
user_074,2026-03-17 13:50:40.798211,192.168.253.124,Rome,True,mfa,linux,False,
user_070,2026-03-17 13:50:58.798211,192.168.37.125,Tunis,True,password,mobile,False,
user_075,2026-03-17 14:06:40.798211,192.168.194.155,Barcelona,True,mfa,mac,False,
user_035,2026-03-17 14:09:13.798211,192.168.225.40,Madrid,True,password,windows,False,
user_067,2026-03-17 14:09:14.798211,192.168.144.96,Rome,True,mfa,mac,False,
user_065,2026-03-17 14:11:25.798211,192.168.160.121,Berlin,True,biometric,windows,False,
user_063,2026-03-17 14:24:03.798211,192.168.194.207,Rome,True,biometric,mobile,False,
user_031,2026-03-17 14:25:23.798211,192.168.233.201,Berlin,True,biometric,linux,False,
user_089,2026-03-17 14:25:52.798211,192.168.7.221,Paris,True,password,linux,False,
user_030,2026-03-17 14:26:37.798211,192.168.5.202,Rome,False,password,mobile,False,
user_081,2026-03-17 14:41:37.798211,192.168.64.5,London,True,biometric,mac,False,
user_049,2026-03-17 14:49:38.798211,192.168.9.18,London,True,biometric,mobile,False,
user_043,2026-03-17 14:50:37.798211,192.168.13.161,Milan,True,mfa,windows,False,
user_091,2026-03-17 14:51:01.798211,192.168.83.158,London,True,biometric,linux,False,
user_045,2026-03-17 14:56:40.798211,192.168.28.78,London,False,mfa,linux,False,
user_020,2026-03-17 15:01:49.798211,192.168.131.203,Tunis,True,biometric,linux,False,
user_045,2026-03-17 15:17:49.798211,192.168.170.242,London,True,biometric,windows,False,
user_043,2026-03-17 15:21:30.798211,192.168.247.36,Milan,True,biometric,mac,False,
user_047,2026-03-17 15:21:36.798211,192.168.86.208,Berlin,True,mfa,linux,False,
user_031,2026-03-17 15:44:05.798211,192.168.27.30,Berlin,True,password,linux,False,
